#source,#target,#rating,#timestamp
2950,2942,1,2012-11-22 04:10:34
1396,3019,-10,2012-11-22 04:20:50
2296,2969,1,2012-11-22 04:52:48
2969,2296,1,2012-11-22 04:59:11
2725,2733,9,2012-11-22 05:19:40
1899,2725,2,2012-11-22 05:47:38
2725,1899,2,2012-11-22 05:47:51
2427,1635,1,2012-11-22 07:56:17
2427,2770,5,2012-11-22 07:58:45
2763,2897,1,2012-11-22 08:32:54
2775,2710,1,2012-11-22 09:24:04
2710,2775,1,2012-11-22 09:25:59
2763,2976,1,2012-11-22 13:34:37
2976,2763,1,2012-11-22 13:34:53
2777,2028,1,2012-11-22 14:11:34
2647,2725,1,2012-11-22 14:26:57
2635,3035,1,2012-11-22 16:06:36
3035,2635,1,2012-11-22 16:08:22
2635,2739,1,2012-11-22 16:34:58
2739,2635,2,2012-11-22 16:46:49
2485,2906,1,2012-11-22 17:01:24
2906,2485,1,2012-11-22 17:03:32
2762,3036,2,2012-11-22 17:18:52
3036,2762,2,2012-11-22 17:20:24
2252,3019,-10,2012-11-22 17:29:30
1396,1566,8,2012-11-22 17:53:46
1953,3003,-1,2012-11-22 18:50:03
2266,3003,-3,2012-11-22 18:53:12
1953,3037,1,2012-11-22 20:53:22
3037,1953,1,2012-11-22 20:53:50
2402,2688,1,2012-11-22 21:36:46
2688,2402,1,2012-11-22 21:37:19
1819,2296,2,2012-11-22 22:13:42
3037,35,1,2012-11-22 22:14:17
1953,3038,1,2012-11-23 04:34:23
2269,2878,2,2012-11-23 05:48:21
2658,2688,1,2012-11-23 05:49:08
2269,2090,-10,2012-11-23 06:13:08
3036,1227,2,2012-11-23 06:13:57
905,2090,-10,2012-11-23 06:14:18
2388,2795,1,2012-11-23 06:22:10
2795,2388,1,2012-11-23 06:23:10
3038,1953,3,2012-11-23 07:09:13
35,3041,1,2012-11-23 09:34:28
2485,2647,10,2012-11-23 10:13:12
2485,3040,1,2012-11-23 10:43:28
2635,3037,1,2012-11-23 10:51:32
2176,2835,1,2012-11-23 13:57:30
2176,2777,1,2012-11-23 14:00:32
3036,2028,1,2012-11-23 14:06:37
3041,35,1,2012-11-23 14:31:30
2777,2176,1,2012-11-23 14:34:02
3036,2897,1,2012-11-23 15:25:08
2897,3036,1,2012-11-23 15:27:42
304,2485,1,2012-11-23 15:56:12
1953,2343,1,2012-11-23 18:34:59
2343,1953,2,2012-11-23 18:36:00
415,35,1,2012-11-23 19:39:18
2110,3036,2,2012-11-23 20:19:43
1953,216,1,2012-11-23 20:40:39
304,1953,8,2012-11-23 21:18:35
1953,304,8,2012-11-23 21:19:26
570,2788,-4,2012-11-23 21:47:49
3040,2775,1,2012-11-23 21:49:45
3040,35,1,2012-11-23 21:52:56
3040,2485,1,2012-11-23 21:58:26
2028,3045,1,2012-11-23 22:25:51
3045,2028,1,2012-11-23 22:27:16
171,2943,1,2012-11-23 22:53:53
2943,171,1,2012-11-23 22:54:53
2993,2028,2,2012-11-24 01:28:57
2897,2892,1,2012-11-24 01:56:13
2892,2897,2,2012-11-24 01:57:59
2688,3034,1,2012-11-24 02:15:54
1693,1953,1,2012-11-24 04:02:55
1953,1693,3,2012-11-24 04:03:28
1227,3036,5,2012-11-24 05:07:51
2733,1815,1,2012-11-24 06:13:57
1396,3025,-2,2012-11-24 06:55:52
2028,2610,2,2012-11-24 07:02:49
2610,2028,2,2012-11-24 07:03:44
1899,2176,2,2012-11-24 09:31:27
2176,1899,2,2012-11-24 09:34:29
2934,1899,2,2012-11-24 11:20:25
2805,3046,1,2012-11-24 15:45:36
3046,2805,1,2012-11-24 15:55:00
2889,2635,1,2012-11-24 15:55:29
2635,2889,1,2012-11-24 15:56:05
1675,3000,1,2012-11-24 17:18:23
3000,1675,1,2012-11-24 17:22:24
2901,3044,1,2012-11-24 18:38:46
2028,520,1,2012-11-24 19:49:08
2028,2901,3,2012-11-24 20:20:15
2901,2028,3,2012-11-24 20:20:56
2642,3048,1,2012-11-24 21:05:52
2934,2315,1,2012-11-25 00:04:45
2315,2934,1,2012-11-25 00:04:59
1352,2194,-1,2012-11-25 00:40:40
2028,2558,2,2012-11-25 01:36:46
2558,2028,2,2012-11-25 01:38:13
3044,2901,1,2012-11-25 02:15:37
1317,2880,2,2012-11-25 05:11:11
2880,539,2,2012-11-25 07:18:54
1810,3049,3,2012-11-25 07:19:03
7,3050,1,2012-11-25 07:23:53
3050,7,1,2012-11-25 07:25:06
1318,3025,1,2012-11-25 07:48:41
1318,2880,-3,2012-11-25 08:17:12
2388,1656,1,2012-11-25 08:45:09
1217,23,10,2012-11-25 08:46:22
135,3025,-10,2012-11-25 08:56:45
35,3051,1,2012-11-25 09:46:45
1786,2269,1,2012-11-25 10:54:24
2775,3052,1,2012-11-25 12:45:36
2775,3040,1,2012-11-25 12:45:47
2775,2830,1,2012-11-25 12:45:51
1396,135,4,2012-11-25 15:45:07
2934,2688,2,2012-11-25 17:59:43
2688,3036,1,2012-11-25 18:09:14
2028,2110,3,2012-11-25 18:30:43
1953,2624,1,2012-11-25 21:20:52
35,3053,2,2012-11-25 21:25:15
1953,2511,1,2012-11-25 21:30:54
3053,35,3,2012-11-25 21:41:48
2296,2934,1,2012-11-25 21:58:33
2725,3054,1,2012-11-25 23:50:12
3054,2725,1,2012-11-25 23:50:19
2028,1746,3,2012-11-26 01:02:23
2028,2733,3,2012-11-26 01:03:05
2028,2686,1,2012-11-26 01:20:56
2028,2762,2,2012-11-26 01:22:28
2028,2351,1,2012-11-26 01:23:30
2725,3055,1,2012-11-26 01:41:50
3055,2725,1,2012-11-26 01:42:29
522,1899,1,2012-11-26 02:35:41
1899,522,1,2012-11-26 02:35:50
35,1462,1,2012-11-26 11:24:01
1615,3058,1,2012-11-26 12:33:51
96,2333,1,2012-11-26 13:13:22
3036,2110,1,2012-11-26 15:08:47
1565,2892,1,2012-11-26 16:10:22
2892,1565,1,2012-11-26 16:15:28
3059,2125,1,2012-11-26 16:47:13
2688,2658,1,2012-11-26 16:53:27
2934,2658,1,2012-11-26 16:53:30
3036,2688,1,2012-11-26 16:54:13
2178,2125,3,2012-11-26 16:56:37
2949,1953,5,2012-11-26 19:08:45
7,2174,1,2012-11-26 19:22:56
2174,7,1,2012-11-26 19:33:23
1615,3060,1,2012-11-26 19:35:30
3060,1615,1,2012-11-26 19:53:25
1217,1611,2,2012-11-26 20:43:54
1611,1217,2,2012-11-26 20:57:51
520,2028,1,2012-11-26 22:07:37
1953,3035,1,2012-11-27 00:24:57
1953,3063,1,2012-11-27 00:28:25
3063,1953,5,2012-11-27 00:35:21
522,1693,1,2012-11-27 01:24:38
1693,522,1,2012-11-27 01:29:30
2642,1810,2,2012-11-27 01:37:38
1810,2642,2,2012-11-27 01:38:43
493,1334,1,2012-11-27 01:51:43
1201,2028,-1,2012-11-27 03:06:09
2880,2028,3,2012-11-27 03:08:20
2028,3054,1,2012-11-27 03:37:07
3054,2028,1,2012-11-27 03:40:09
35,3064,1,2012-11-27 06:21:46
7,2943,1,2012-11-27 10:10:22
3060,3065,1,2012-11-27 12:38:22
2370,3066,2,2012-11-27 12:41:58
2962,2370,2,2012-11-27 12:47:36
2775,3067,1,2012-11-27 14:31:21
2775,3068,1,2012-11-27 14:31:26
3064,35,2,2012-11-27 15:58:38
1615,2281,2,2012-11-27 16:40:06
2943,7,1,2012-11-27 17:25:59
2028,2943,2,2012-11-27 20:29:41
2943,2028,1,2012-11-27 21:18:20
1629,1719,2,2012-11-27 21:20:47
3065,3060,1,2012-11-27 21:24:32
1953,3070,1,2012-11-27 21:39:15
1953,3069,1,2012-11-27 21:39:35
3070,1953,1,2012-11-27 21:41:30
2416,1953,1,2012-11-27 22:02:11
1953,2416,1,2012-11-27 22:02:23
2045,2880,1,2012-11-27 22:14:51
2880,2045,1,2012-11-27 22:17:09
2880,2688,1,2012-11-27 22:38:27
2688,2880,4,2012-11-27 22:46:39
1953,2895,1,2012-11-27 23:14:18
1899,3073,1,2012-11-28 00:06:33
2642,2388,1,2012-11-28 00:11:15
2642,1953,3,2012-11-28 00:40:44
1953,2642,3,2012-11-28 00:40:54
1953,3075,1,2012-11-28 00:49:48
3075,1953,1,2012-11-28 00:51:09
2963,2642,1,2012-11-28 01:00:29
2642,2963,1,2012-11-28 01:03:24
1953,2730,3,2012-11-28 01:15:34
1953,2388,1,2012-11-28 01:18:58
2725,2963,1,2012-11-28 01:34:37
2688,2725,4,2012-11-28 01:36:23
6,2028,1,2012-11-28 01:55:37
2710,1899,1,2012-11-28 02:07:47
6,1363,8,2012-11-28 02:08:51
6,10,3,2012-11-28 02:09:01
6,1,8,2012-11-28 02:09:11
1899,2710,1,2012-11-28 02:10:18
3067,2775,1,2012-11-28 03:27:02
3067,35,1,2012-11-28 03:33:03
2269,1786,1,2012-11-28 04:12:17
2266,3059,-5,2012-11-28 04:42:05
2266,3027,-5,2012-11-28 04:42:12
2880,2110,1,2012-11-28 04:48:58
2880,2948,1,2012-11-28 04:49:26
1386,2880,-1,2012-11-28 05:06:28
2835,2763,4,2012-11-28 05:09:38
1386,1201,10,2012-11-28 05:19:13
2388,2110,1,2012-11-28 05:30:48
2110,2388,1,2012-11-28 05:33:26
2658,1877,3,2012-11-28 05:55:48
2658,1318,3,2012-11-28 05:56:12
1810,2876,3,2012-11-28 06:01:43
2388,2948,2,2012-11-28 06:02:04
2876,1810,3,2012-11-28 06:03:19
2328,3076,1,2012-11-28 06:05:08
3076,2328,1,2012-11-28 06:05:39
2388,3071,-1,2012-11-28 06:09:00
2897,3076,1,2012-11-28 06:37:48
3076,2897,1,2012-11-28 06:37:54
2658,13,3,2012-11-28 06:54:08
361,3025,-1,2012-11-28 06:56:27
3044,2388,1,2012-11-28 07:08:32
2388,3044,1,2012-11-28 07:11:59
2125,2679,3,2012-11-28 07:24:41
2679,2125,5,2012-11-28 07:29:00
41,3598,2,2012-11-28 08:27:42
3598,41,2,2012-11-28 08:30:21
2080,2281,2,2012-11-28 10:52:45
1615,2233,1,2012-11-28 11:21:14
2233,1615,1,2012-11-28 11:21:29
3069,1953,3,2012-11-28 11:23:36
1953,2378,2,2012-11-28 11:46:02
2378,1953,2,2012-11-28 11:49:37
2711,2970,-10,2012-11-28 12:57:02
35,149,2,2012-11-28 13:21:10
149,35,4,2012-11-28 14:29:31
149,1615,5,2012-11-28 14:35:16
1615,149,5,2012-11-28 14:37:57
2835,2176,1,2012-11-28 17:05:56
2763,2835,4,2012-11-28 17:21:31
3018,3077,1,2012-11-28 17:39:33
2963,35,1,2012-11-28 20:10:31
35,2963,1,2012-11-28 20:11:53
2647,2635,10,2012-11-28 21:08:44
3000,2977,2,2012-11-28 22:07:00
2977,3000,2,2012-11-28 22:07:21
3045,3078,1,2012-11-28 22:35:43
3078,3045,1,2012-11-28 22:36:47
1334,2252,1,2012-11-28 23:21:52
2252,1334,1,2012-11-28 23:22:09
2763,2688,2,2012-11-28 23:32:45
2688,2733,1,2012-11-29 00:05:37
2688,312,1,2012-11-29 00:05:43
2388,25,9,2012-11-29 00:12:05
3045,25,10,2012-11-29 00:12:53
1832,2733,2,2012-11-29 03:45:57
2733,1832,2,2012-11-29 03:46:11
2388,1815,1,2012-11-29 05:11:24
2642,3080,1,2012-11-29 05:34:28
3080,2642,2,2012-11-29 05:34:44
3081,3018,1,2012-11-29 10:14:55
1615,35,3,2012-11-29 11:12:03
1615,1217,2,2012-11-29 11:12:36
3018,3082,1,2012-11-29 11:27:12
3082,3018,1,2012-11-29 11:27:45
1752,2885,3,2012-11-29 14:05:12
2885,1752,2,2012-11-29 14:06:40
1752,1585,1,2012-11-29 14:10:00
3045,2861,2,2012-11-29 15:42:38
2861,3045,1,2012-11-29 15:47:24
1953,3083,1,2012-11-29 17:08:19
3083,1953,1,2012-11-29 17:08:44
1953,3011,3,2012-11-29 17:09:05
1953,3033,1,2012-11-29 18:10:14
3033,1953,1,2012-11-29 18:12:17
1953,2828,1,2012-11-29 19:13:30
2828,1953,1,2012-11-29 19:18:19
1953,3084,1,2012-11-29 19:45:10
3084,1953,1,2012-11-29 20:04:13
1810,2692,3,2012-11-29 20:14:25
2201,3056,2,2012-11-29 20:38:48
3056,2201,1,2012-11-29 20:39:25
1953,3085,1,2012-11-29 21:07:33
3085,1953,1,2012-11-29 21:35:15
1953,3086,1,2012-11-29 21:55:40
3086,1953,1,2012-11-29 22:00:26
3086,2635,1,2012-11-29 22:08:08
2635,3086,2,2012-11-29 22:10:28
1725,3087,1,2012-11-29 23:11:23
1953,3088,1,2012-11-30 00:18:22
3088,1953,1,2012-11-30 00:22:59
546,3087,1,2012-11-30 00:42:45
3045,3089,1,2012-11-30 00:46:40
3089,3045,1,2012-11-30 00:49:42
2730,1953,5,2012-11-30 02:02:05
2642,2876,1,2012-11-30 02:47:06
2876,2642,2,2012-11-30 03:16:31
100,3087,1,2012-11-30 05:30:34
2880,1317,2,2012-11-30 07:56:17
1675,1981,2,2012-11-30 15:25:45
1981,1675,2,2012-11-30 15:29:42
1565,1386,7,2012-11-30 17:02:49
1565,1656,5,2012-11-30 17:04:32
1810,3090,1,2012-11-30 19:01:51
3090,1810,1,2012-11-30 19:03:40
2388,2642,1,2012-11-30 20:15:58
1899,2943,1,2012-11-30 20:31:04
2943,1899,1,2012-11-30 20:40:18
2635,2890,3,2012-11-30 21:12:24
2963,1953,1,2012-11-30 21:19:47
1953,2963,1,2012-11-30 21:20:18
1810,2402,2,2012-11-30 21:52:36
2780,1334,1,2012-11-30 23:10:48
2402,1810,2,2012-11-30 23:12:13
1018,1912,1,2012-11-30 23:46:02
1912,1018,1,2012-11-30 23:48:02
104,1018,1,2012-12-01 01:04:30
1018,104,1,2012-12-01 01:05:14
2943,2725,1,2012-12-01 01:27:39
1810,3044,1,2012-12-01 05:37:32
3044,1810,1,2012-12-01 05:39:16
2647,3002,1,2012-12-01 05:56:57
3002,2647,1,2012-12-01 06:33:48
2795,2688,-1,2012-12-01 06:55:25
35,3067,1,2012-12-01 11:58:31
1651,2378,1,2012-12-01 15:35:27
242,2775,1,2012-12-01 18:27:55
2176,2642,1,2012-12-01 19:12:29
2642,2176,1,2012-12-01 19:13:54
2045,2176,5,2012-12-01 19:18:20
35,2563,1,2012-12-01 20:06:20
2642,1832,2,2012-12-01 20:10:00
3092,2896,10,2012-12-01 21:08:06
3598,3045,3,2012-12-01 21:19:20
3045,3598,2,2012-12-01 21:20:12
1953,3093,1,2012-12-01 21:46:02
2334,2642,1,2012-12-01 22:44:56
2642,2334,2,2012-12-01 22:45:57
2642,2942,4,2012-12-01 22:58:19
1363,2992,-10,2012-12-01 23:15:26
2266,2778,-10,2012-12-01 23:33:13
2266,2887,-10,2012-12-01 23:33:20
2266,2815,-10,2012-12-01 23:33:45
188,2642,1,2012-12-01 23:40:40
2642,188,2,2012-12-01 23:49:01
2642,2944,1,2012-12-02 00:24:35
1953,3094,1,2012-12-02 00:40:16
1731,1967,1,2012-12-02 00:43:47
1967,1731,1,2012-12-02 00:44:09
3094,1953,3,2012-12-02 00:55:23
2987,1810,3,2012-12-02 01:57:51
2897,3027,-10,2012-12-02 03:51:37
2897,3059,-10,2012-12-02 03:52:00
2688,1334,1,2012-12-02 05:17:13
2725,2897,1,2012-12-02 06:09:09
192,1810,1,2012-12-02 07:00:29
192,2067,1,2012-12-02 07:04:44
2777,35,1,2012-12-02 09:19:54
35,3095,1,2012-12-02 09:20:52
2042,3097,2,2012-12-02 17:04:32
2857,3098,1,2012-12-02 19:47:11
3098,2857,1,2012-12-02 19:48:37
1832,2880,1,2012-12-02 20:02:36
2880,1832,1,2012-12-02 20:02:40
3036,3099,1,2012-12-02 21:24:09
1953,3079,2,2012-12-02 21:43:06
3079,1953,2,2012-12-02 21:48:57
3099,1733,1,2012-12-02 22:02:49
242,2642,2,2012-12-02 22:14:10
2642,242,1,2012-12-02 22:14:13
905,2642,1,2012-12-03 00:42:53
2642,905,1,2012-12-03 00:43:13
1905,304,5,2012-12-03 02:53:55
304,1905,5,2012-12-03 02:54:51
2028,2835,1,2012-12-03 03:07:30
1,125,2,2012-12-03 06:14:26
125,1,5,2012-12-03 06:17:27
2725,2688,1,2012-12-03 06:26:31
2388,539,-1,2012-12-03 06:32:21
2775,1334,1,2012-12-03 09:07:33
2775,242,1,2012-12-03 09:07:46
2296,2763,2,2012-12-03 09:44:19
2763,2296,2,2012-12-03 09:59:22
2775,3102,1,2012-12-03 12:05:58
2266,2772,-10,2012-12-03 12:19:18
3036,3103,1,2012-12-03 15:27:50
3018,3081,1,2012-12-03 19:55:43
2388,2901,1,2012-12-03 21:47:01
2847,1953,3,2012-12-03 22:22:40
1953,2847,3,2012-12-03 22:22:45
2125,224,3,2012-12-03 23:05:22
224,2125,9,2012-12-03 23:06:35
2642,3104,1,2012-12-03 23:46:09
3104,2642,1,2012-12-03 23:46:38
1334,3099,1,2012-12-04 01:38:27
3099,1334,1,2012-12-04 01:42:36
856,2498,-10,2012-12-04 01:53:12
856,3099,1,2012-12-04 02:08:10
3099,856,1,2012-12-04 02:08:19
2266,2291,3,2012-12-04 02:21:36
2642,3099,1,2012-12-04 03:15:20
3099,2642,1,2012-12-04 03:16:16
856,3105,1,2012-12-04 03:30:21
3105,856,2,2012-12-04 03:37:26
3105,2775,1,2012-12-04 04:06:49
3105,35,1,2012-12-04 04:07:14
2125,2642,1,2012-12-04 05:10:31
2642,2977,1,2012-12-04 05:30:38
2642,2125,1,2012-12-04 06:15:02
2763,2125,1,2012-12-04 06:50:03
35,3106,1,2012-12-04 07:17:50
2763,2017,1,2012-12-04 08:28:54
3029,2013,2,2012-12-04 08:42:02
3598,3092,1,2012-12-04 09:15:10
3092,3598,1,2012-12-04 09:27:39
2192,2266,1,2012-12-04 10:36:23
2266,2881,-10,2012-12-04 14:29:26
3107,2775,1,2012-12-04 14:33:15
41,2063,1,2012-12-04 15:41:19
2063,41,1,2012-12-04 15:41:44
2266,3108,-10,2012-12-04 16:21:39
2378,1651,1,2012-12-04 16:37:37
2266,3109,-10,2012-12-04 17:23:17
35,3110,1,2012-12-04 20:44:59
1018,1281,1,2012-12-04 20:51:12
1281,1018,1,2012-12-04 20:51:18
2476,2498,-10,2012-12-05 01:56:38
2733,700,1,2012-12-05 02:02:37
700,2733,1,2012-12-05 02:09:50
2642,3110,1,2012-12-05 02:20:33
1317,2688,1,2012-12-05 02:39:01
2821,1810,2,2012-12-05 03:46:25
2642,3111,1,2012-12-05 03:49:13
1810,2821,2,2012-12-05 03:50:58
3111,2642,1,2012-12-05 03:52:38
2642,3112,1,2012-12-05 04:31:09
3112,2642,1,2012-12-05 04:33:20
2944,2642,1,2012-12-05 05:03:00
1675,1810,10,2012-12-05 05:38:24
3110,2642,2,2012-12-05 06:07:57
3099,3111,1,2012-12-05 07:59:52
3111,3099,1,2012-12-05 08:00:22
2725,2934,7,2012-12-05 10:05:15
2296,3114,1,2012-12-05 10:52:46
3114,2296,1,2012-12-05 10:55:54
3018,3115,1,2012-12-05 11:32:23
3115,3018,5,2012-12-05 12:31:03
3018,3116,1,2012-12-05 12:49:37
2266,3116,-3,2012-12-05 13:00:19
3116,3018,1,2012-12-05 13:00:55
35,2777,1,2012-12-05 15:53:08
35,3117,1,2012-12-05 15:53:26
35,3118,1,2012-12-05 15:53:33
2266,642,-10,2012-12-05 16:13:40
2642,3119,1,2012-12-05 16:29:34
3119,2642,1,2012-12-05 16:29:36
492,3106,2,2012-12-05 17:57:19
492,2710,5,2012-12-05 17:59:27
3120,1731,1,2012-12-05 18:00:58
3120,1746,1,2012-12-05 18:01:14
2710,492,5,2012-12-05 18:08:11
2848,2918,-1,2012-12-05 18:09:03
2642,3105,2,2012-12-05 18:28:44
1334,3110,1,2012-12-05 20:07:15
1462,35,1,2012-12-05 21:54:40
2538,3105,1,2012-12-05 22:58:14
3105,2538,1,2012-12-05 22:58:45
3078,2642,1,2012-12-05 23:01:00
2642,3078,1,2012-12-05 23:01:52
2642,2476,2,2012-12-06 01:41:38
2861,493,1,2012-12-06 01:43:55
1396,1735,2,2012-12-06 01:44:48
493,2861,2,2012-12-06 02:04:00
2894,2642,1,2012-12-06 02:49:15
3106,492,2,2012-12-06 04:17:30
3105,2388,1,2012-12-06 04:20:18
3106,2388,1,2012-12-06 04:40:42
2388,3106,1,2012-12-06 04:46:41
3087,493,1,2012-12-06 04:48:18
3598,3105,1,2012-12-06 05:42:17
3105,3598,1,2012-12-06 05:43:24
3087,3044,1,2012-12-06 05:51:50
3044,3087,1,2012-12-06 05:53:58
3105,2903,1,2012-12-06 07:36:10
3598,2835,1,2012-12-06 10:24:32
2835,3598,1,2012-12-06 10:25:46
3598,3122,1,2012-12-06 11:21:59
3122,3598,1,2012-12-06 11:23:39
2817,1217,8,2012-12-06 12:38:02
3102,2775,3,2012-12-06 14:07:44
3598,2973,1,2012-12-06 14:57:14
2973,3598,1,2012-12-06 14:57:36
2125,550,1,2012-12-06 16:23:37
550,2125,1,2012-12-06 16:24:36
1899,3123,1,2012-12-06 17:13:56
3123,1899,1,2012-12-06 17:14:38
1352,3029,1,2012-12-06 18:22:19
2593,2125,2,2012-12-06 18:42:19
3110,1334,1,2012-12-06 19:32:37
3110,35,1,2012-12-06 19:32:56
35,3124,1,2012-12-06 20:01:47
3124,35,1,2012-12-06 20:03:33
2647,3125,10,2012-12-06 21:25:17
2691,2934,1,2012-12-06 21:46:44
2934,2691,1,2012-12-06 21:47:04
1502,2476,1,2012-12-06 22:03:40
2476,1502,1,2012-12-06 22:04:13
3099,3105,1,2012-12-06 23:02:18
3105,3099,1,2012-12-06 23:03:18
2848,2835,1,2012-12-07 01:04:18
2943,2780,1,2012-12-07 01:56:52
2780,2943,1,2012-12-07 01:58:47
2558,1953,2,2012-12-07 02:15:36
2388,3105,2,2012-12-07 02:19:55
2948,2388,2,2012-12-07 03:03:28
3087,3127,1,2012-12-07 04:20:13
3127,2593,1,2012-12-07 04:21:15
2961,304,4,2012-12-07 06:09:05
2610,3099,1,2012-12-07 06:46:17
3099,2610,1,2012-12-07 06:47:02
35,3128,1,2012-12-07 07:21:18
2835,2110,1,2012-12-07 08:21:40
2110,2835,1,2012-12-07 08:23:21
2388,2903,2,2012-12-07 09:40:51
493,417,5,2012-12-07 09:48:27
493,2198,2,2012-12-07 09:49:11
2013,3029,2,2012-12-07 12:58:33
2013,3129,1,2012-12-07 12:59:57
3129,2538,1,2012-12-07 15:24:22
3129,3132,1,2012-12-07 15:25:13
3129,2817,1,2012-12-07 15:25:33
3129,2635,1,2012-12-07 15:26:52
35,3105,1,2012-12-07 17:11:20
35,2476,1,2012-12-07 17:11:44
35,3107,1,2012-12-07 17:58:13
1565,2388,2,2012-12-07 19:01:04
2388,1565,2,2012-12-07 19:01:52
2388,2837,1,2012-12-07 19:10:39
2837,2388,1,2012-12-07 19:11:32
3086,3129,10,2012-12-07 19:29:17
3047,2118,5,2012-12-07 19:47:29
3047,2635,5,2012-12-07 19:47:50
3598,3099,1,2012-12-07 19:55:13
3099,3598,1,2012-12-07 19:56:40
2642,3138,1,2012-12-07 19:56:56
1334,1693,2,2012-12-07 19:57:13
1693,1334,1,2012-12-07 19:57:36
2635,3047,3,2012-12-07 19:59:08
3138,2642,1,2012-12-07 20:07:08
3093,1953,2,2012-12-07 20:41:38
3093,2378,1,2012-12-07 20:54:24
2963,230,5,2012-12-07 21:07:10
1217,2817,5,2012-12-07 21:09:56
1018,2963,1,2012-12-07 21:19:29
1899,3139,1,2012-12-07 21:40:36
1899,2942,1,2012-12-07 22:04:39
2942,1899,2,2012-12-07 22:09:42
3139,1899,1,2012-12-07 22:37:10
2835,3099,1,2012-12-07 22:53:54
3099,2835,1,2012-12-07 23:10:42
3128,35,1,2012-12-07 23:48:22
2110,3027,-10,2012-12-08 00:56:52
2110,3059,-10,2012-12-08 00:58:49
2110,2992,-10,2012-12-08 00:59:25
2897,3140,1,2012-12-08 01:52:49
1832,2725,3,2012-12-08 02:02:28
2725,2030,1,2012-12-08 02:06:43
2642,3141,2,2012-12-08 02:20:46
2725,2763,2,2012-12-08 02:21:37
2763,2725,2,2012-12-08 02:21:54
3141,2642,1,2012-12-08 02:23:48
2725,3002,1,2012-12-08 02:36:16
2725,2728,7,2012-12-08 03:32:11
3002,2835,1,2012-12-08 04:10:28
3002,2725,1,2012-12-08 04:12:53
3105,2642,5,2012-12-08 05:13:51
2291,2642,1,2012-12-08 06:49:07
2642,2291,2,2012-12-08 06:50:09
2835,3002,2,2012-12-08 10:11:41
2030,2934,2,2012-12-08 12:23:17
2934,2030,1,2012-12-08 12:23:57
3029,1352,1,2012-12-08 13:46:40
2725,214,2,2012-12-08 19:41:32
214,2725,2,2012-12-08 19:42:59
2642,2404,1,2012-12-08 19:58:25
2030,2725,2,2012-12-08 22:20:16
1018,3020,1,2012-12-08 23:10:29
6,1018,1,2012-12-08 23:45:14
1018,6,2,2012-12-08 23:45:43
6,1832,1,2012-12-08 23:56:22
1832,6,1,2012-12-08 23:57:32
3142,2070,1,2012-12-09 00:03:23
3598,1764,1,2012-12-09 01:33:11
1764,3598,1,2012-12-09 01:34:59
3140,2897,1,2012-12-09 01:55:05
265,1277,1,2012-12-09 02:39:40
2928,230,1,2012-12-09 03:36:09
1018,2928,1,2012-12-09 04:03:17
3127,3087,1,2012-12-09 04:17:55
2725,2848,5,2012-12-09 04:20:55
1018,3127,1,2012-12-09 04:26:56
2861,2897,2,2012-12-09 04:27:00
3127,1018,1,2012-12-09 04:33:08
2725,1810,4,2012-12-09 05:55:47
1810,2725,3,2012-12-09 06:00:13
2296,3145,1,2012-12-09 10:12:56
2118,3047,2,2012-12-09 10:51:22
2118,35,2,2012-12-09 10:53:17
2835,2780,1,2012-12-09 11:52:14
2775,3105,1,2012-12-09 12:45:04
2775,3113,1,2012-12-09 12:45:12
3146,2775,1,2012-12-09 12:50:23
2113,3147,1,2012-12-09 17:08:53
256,1018,1,2012-12-09 19:34:35
1018,256,1,2012-12-09 19:35:01
2725,2176,6,2012-12-09 19:37:22
2176,2725,6,2012-12-09 19:37:45
492,2775,7,2012-12-09 19:51:35
2725,3148,1,2012-12-09 20:49:17
256,3149,2,2012-12-09 21:16:12
3148,2725,1,2012-12-09 21:22:57
1802,2028,4,2012-12-09 22:00:58
2861,2045,2,2012-12-09 22:43:03
2775,492,7,2012-12-09 23:24:12
2388,2725,-1,2012-12-09 23:46:19
2835,2848,2,2012-12-10 00:42:18
3087,2775,1,2012-12-10 00:50:30
2642,3150,2,2012-12-10 01:16:15
2725,2835,9,2012-12-10 01:16:17
3150,2642,1,2012-12-10 01:20:29
2725,2821,2,2012-12-10 01:37:40
2821,2725,2,2012-12-10 01:38:07
592,2642,1,2012-12-10 02:17:10
2642,592,1,2012-12-10 02:17:29
3148,3151,1,2012-12-10 02:47:15
2642,3598,8,2012-12-10 03:34:05
3151,3148,1,2012-12-10 04:21:33
3099,3013,1,2012-12-10 04:23:41
3598,2780,1,2012-12-10 05:33:34
2780,2835,1,2012-12-10 05:35:12
2780,3598,1,2012-12-10 05:35:53
3144,2897,-10,2012-12-10 06:24:26
2725,2843,1,2012-12-10 07:59:25
1885,2503,-10,2012-12-10 09:03:14
2942,1802,1,2012-12-10 09:05:19
3598,3153,1,2012-12-10 13:40:47
3153,2378,1,2012-12-10 13:40:50
2110,3153,1,2012-12-10 13:41:47
2378,3093,1,2012-12-10 13:42:07
2110,871,1,2012-12-10 13:42:35
2378,3153,1,2012-12-10 13:43:12
2485,3154,1,2012-12-10 13:46:14
35,3137,1,2012-12-10 14:46:06
35,3155,1,2012-12-10 14:46:22
35,3113,1,2012-12-10 14:46:42
35,3156,1,2012-12-10 14:47:01
3147,2113,1,2012-12-10 15:12:18
856,1743,2,2012-12-10 15:33:03
3136,2378,1,2012-12-10 17:02:59
