Id,Label,timeset,pageranks,modularity_class
2478,,,0.000049,10
2442,,,0.000065,17
2479,,,0.000055,13
2481,,,0.000052,0
2482,,,0.000052,0
2485,,,0.000896,12
2486,,,0.000195,13
2484,,,0.00039,13
2487,,,0.000085,13
2488,,,0.000049,13
2483,,,0.000052,10
2480,,,0.000085,10
2489,,,0.000077,0
2490,,,0.000057,0
2491,,,0.000088,10
2492,,,0.000055,13
2493,,,0.000044,11
2273,,,0.00005,11
2495,,,0.000104,17
2496,,,0.000246,18
2494,,,0.000158,13
2497,,,0.000049,10
2499,,,0.000068,4
2498,,,0.000741,17
2500,,,0.000066,10
2501,,,0.000091,11
2502,,,0.000077,13
2503,,,0.000092,13
2504,,,0.000042,11
2505,,,0.000369,11
2506,,,0.000052,0
2507,,,0.000049,6
2508,,,0.00005,11
2509,,,0.000052,0
2510,,,0.000057,10
2511,,,0.000078,12
2512,,,0.000071,10
2513,,,0.00007,0
2514,,,0.000159,11
2515,,,0.000055,10
2516,,,0.000163,11
2517,,,0.00013,11
2518,,,0.000068,11
2519,,,0.000055,13
2520,,,0.000079,0
2347,,,0.000067,0
2522,,,0.000059,11
2523,,,0.000045,10
2521,,,0.000107,10
2524,,,0.000211,10
2525,,,0.000084,10
2527,,,0.000052,0
2528,,,0.000052,0
1954,,,0.00008,11
2529,,,0.000114,13
2531,,,0.000099,13
2532,,,0.000068,11
2533,,,0.000057,4
2534,,,0.000055,13
2535,,,0.00022,13
2536,,,0.000178,10
2537,,,0.000078,10
2355,,,0.000067,10
2538,,,0.000661,13
2539,,,0.000077,11
2540,,,0.000437,11
2541,,,0.000059,11
2542,,,0.000059,11
2543,,,0.000059,11
2544,,,0.000059,11
2545,,,0.000059,11
2546,,,0.000066,12
2547,,,0.000052,0
2548,,,0.000317,11
2549,,,0.000246,11
2550,,,0.000085,11
2551,,,0.000052,0
2552,,,0.000337,18
2553,,,0.000043,17
2555,,,0.000052,10
2556,,,0.000095,13
2557,,,0.000052,10
2558,,,0.000204,13
2559,,,0.000046,11
2561,,,0.000139,10
2562,,,0.00008,10
2563,,,0.000082,10
2565,,,0.000643,18
2566,,,0.001271,11
2567,,,0.000236,11
2568,,,0.000423,11
2569,,,0.000426,11
2570,,,0.00033,11
2571,,,0.000364,11
2572,,,0.000215,11
2573,,,0.000234,11
2574,,,0.000386,11
2575,,,0.000056,13
2576,,,0.000069,11
2577,,,0.000052,0
2578,,,0.000082,6
2579,,,0.000052,0
2564,,,0.000078,13
2580,,,0.000126,4
2581,,,0.000112,10
2582,,,0.000103,10
2584,,,0.000069,11
2376,,,0.000053,10
2585,,,0.00018,11
2586,,,0.000051,10
2587,,,0.000068,10
2588,,,0.000084,13
2589,,,0.000148,13
2590,,,0.000269,11
2591,,,0.000058,10
2592,,,0.000153,11
2594,,,0.000161,13
2595,,,0.000052,0
2596,,,0.000052,0
2597,,,0.000083,11
2598,,,0.000083,11
2600,,,0.001813,18
2601,,,0.000126,11
2602,,,0.000128,11
2603,,,0.000111,11
2604,,,0.000065,11
2605,,,0.000146,13
2606,,,0.000091,13
2530,,,0.000052,0
2608,,,0.000058,10
2610,,,0.000126,13
2611,,,0.000082,10
2612,,,0.000109,12
2613,,,0.000052,0
2614,,,0.00008,12
2615,,,0.000052,10
2616,,,0.000052,0
2617,,,0.000061,11
2619,,,0.000047,11
2620,,,0.000051,10
2621,,,0.0002,11
2622,,,0.00014,11
2623,,,0.000142,11
2624,,,0.000081,12
2625,,,0.002779,18
2626,,,0.000062,17
2627,,,0.000051,10
2628,,,0.000191,11
2629,,,0.000172,11
2630,,,0.00007,14
2631,,,0.000172,11
2633,,,0.000181,11
2632,,,0.000145,11
2634,,,0.00007,11
2635,,,0.001751,12
2593,,,0.000147,10
2636,,,0.000354,12
2637,,,0.000054,12
2638,,,0.00005,11
2639,,,0.000141,11
2640,,,0.000104,12
2641,,,0.000053,12
2388,,,0.002628,17
2329,,,0.000055,13
2642,,,0.010767,13
2643,,,0.000058,13
2644,,,0.000127,13
2645,,,0.000054,12
2646,,,0.000109,12
2647,,,0.001482,12
2648,,,0.000067,11
2649,,,0.000055,13
2651,,,0.00005,11
2653,,,0.000052,0
2655,,,0.000076,0
2657,,,0.000317,11
2658,,,0.000419,11
2659,,,0.000043,11
2660,,,0.000091,12
2661,,,0.000335,13
2662,,,0.000058,0
2663,,,0.000075,13
2396,,,0.000087,18
2664,,,0.000054,12
2665,,,0.000081,10
2666,,,0.000131,11
2667,,,0.000043,17
2668,,,0.00005,11
2669,,,0.000134,11
2670,,,0.000266,11
2671,,,0.000115,11
2672,,,0.000232,11
2673,,,0.000078,11
2674,,,0.00037,11
2675,,,0.000121,11
2677,,,0.0001,11
2676,,,0.000185,11
2678,,,0.000091,11
2681,,,0.00009,0
2680,,,0.00013,10
2682,,,0.000151,10
2683,,,0.000189,10
2684,,,0.000129,10
2685,,,0.000058,10
2686,,,0.000184,13
2687,,,0.000052,0
2607,,,0.000067,10
2689,,,0.000097,11
2690,,,0.000077,10
1781,,,0.000052,0
2693,,,0.000178,12
2694,,,0.00017,11
2695,,,0.000084,11
2696,,,0.000053,10
2697,,,0.000122,11
2698,,,0.000122,11
2699,,,0.000163,11
2701,,,0.000272,11
2702,,,0.000304,11
2700,,,0.000365,11
2703,,,0.000128,11
2704,,,0.000826,11
2705,,,0.000768,11
2706,,,0.000051,11
2707,,,0.000051,11
2708,,,0.000051,11
2709,,,0.000051,11
2710,,,0.000397,13
2711,,,0.000065,10
2713,,,0.00006,13
2715,,,0.000052,0
2716,,,0.000153,10
2712,,,0.000197,11
2717,,,0.000133,11
2718,,,0.000101,11
2719,,,0.000055,13
2720,,,0.000128,11
2721,,,0.000164,11
2722,,,0.000066,10
2723,,,0.000069,0
2726,,,0.00016,13
2599,,,0.000082,0
2727,,,0.000055,13
2729,,,0.000049,13
2728,,,0.000608,13
2731,,,0.000142,12
2714,,,0.000085,10
2732,,,0.000124,10
2734,,,0.000056,12
2735,,,0.000548,11
2736,,,0.000502,11
2737,,,0.000138,11
2738,,,0.000168,11
2739,,,0.000074,13
2740,,,0.00007,14
2654,,,0.000137,13
2741,,,0.000099,11
2742,,,0.000108,18
2743,,,0.000045,18
2744,,,0.000076,11
2745,,,0.000102,11
2746,,,0.000194,11
2747,,,0.000134,11
2748,,,0.000051,10
2749,,,0.000163,11
2750,,,0.000055,13
2752,,,0.000161,11
2753,,,0.000057,13
2725,,,0.001326,13
2754,,,0.000088,18
2755,,,0.000505,14
2756,,,0.000054,12
2757,,,0.000234,11
2758,,,0.000092,13
2760,,,0.000037,11
2762,,,0.000108,13
2763,,,0.000584,13
2765,,,0.000085,11
2766,,,0.000087,11
2724,,,0.000133,13
2768,,,0.000072,18
2761,,,0.000091,4
2769,,,0.000071,13
2770,,,0.000115,0
2771,,,0.000087,13
2691,,,0.000095,11
2751,,,0.000069,13
2772,,,0.000083,10
2773,,,0.000052,0
2774,,,0.000075,12
2776,,,0.000055,13
2777,,,0.000352,10
2779,,,0.000045,12
2733,,,0.000407,11
2780,,,0.000387,13
2781,,,0.000086,12
2782,,,0.000198,12
2783,,,0.000056,12
2775,,,0.000475,0
2786,,,0.000052,0
2787,,,0.000081,13
2788,,,0.000131,12
2789,,,0.000071,12
2784,,,0.000521,10
2790,,,0.000063,12
2791,,,0.000052,0
2778,,,0.000237,11
2792,,,0.000056,12
2793,,,0.00006,11
2795,,,0.000224,13
2679,,,0.000077,13
2797,,,0.000052,0
2798,,,0.000062,10
2799,,,0.000073,13
2800,,,0.000069,12
2801,,,0.000101,13
2802,,,0.000055,13
2803,,,0.000138,13
2618,,,0.000099,10
2804,,,0.000066,12
645,,,0.000088,3
2805,,,0.00031,18
2796,,,0.000086,18
2609,,,0.000086,13
2806,,,0.00007,12
2807,,,0.000069,14
2808,,,0.000184,12
2809,,,0.000121,11
2810,,,0.000053,13
2811,,,0.0001,12
2812,,,0.00019,13
2813,,,0.00016,12
2814,,,0.000103,12
2815,,,0.000067,11
2816,,,0.000054,10
2817,,,0.000075,12
2819,,,0.000149,11
2820,,,0.000052,0
2818,,,0.000077,12
2823,,,0.000164,12
2730,,,0.000144,12
2824,,,0.000061,12
2825,,,0.000064,12
2827,,,0.000061,12
2822,,,0.000257,4
2828,,,0.0001,12
2785,,,0.000052,0
2829,,,0.000117,13
2821,,,0.000101,13
2832,,,0.000061,12
2833,,,0.000053,18
2830,,,0.000055,0
2834,,,0.000052,0
2836,,,0.000097,4
2838,,,0.000094,17
2839,,,0.000263,18
2840,,,0.000133,13
2843,,,0.000052,13
2841,,,0.000051,10
2844,,,0.00006,17
2826,,,0.000054,12
2846,,,0.000055,13
2794,,,0.000049,13
2831,,,0.000055,13
2848,,,0.000627,13
2849,,,0.000054,13
2845,,,0.000125,18
2850,,,0.000056,18
2851,,,0.000153,12
2852,,,0.000111,12
2853,,,0.000061,12
2835,,,0.00118,18
2856,,,0.000054,13
2855,,,0.000035,13
2857,,,0.000119,12
2858,,,0.000078,12
2859,,,0.000249,0
2860,,,0.000124,12
2862,,,0.000079,12
2854,,,0.000061,12
2863,,,0.000042,11
2864,,,0.000056,18
2865,,,0.000078,13
2866,,,0.000087,13
2868,,,0.000092,13
2869,,,0.000074,12
2767,,,0.000223,18
2870,,,0.000089,18
2867,,,0.000165,12
2871,,,0.000072,12
2872,,,0.000074,13
2873,,,0.0001,12
2688,,,0.000437,13
2861,,,0.000298,10
2874,,,0.000106,12
2875,,,0.000135,12
2877,,,0.000125,4
2878,,,0.000219,12
2879,,,0.000143,13
2880,,,0.000345,13
2882,,,0.000054,13
2881,,,0.000105,13
2883,,,0.000054,13
2884,,,0.000073,13
2885,,,0.000067,0
2886,,,0.000046,11
2837,,,0.000099,13
2876,,,0.000146,11
2887,,,0.000059,11
2888,,,0.000098,10
2889,,,0.000127,12
2891,,,0.000113,12
2892,,,0.00024,10
2893,,,0.000067,13
2894,,,0.000053,13
2895,,,0.000079,12
2896,,,0.000096,13
2898,,,0.000203,12
2900,,,0.000054,10
2901,,,0.000196,13
2897,,,0.001638,13
2904,,,0.000051,0
2903,,,0.000571,14
2905,,,0.000086,12
2906,,,0.000155,13
2908,,,0.000066,13
2909,,,0.000068,0
2910,,,0.00015,12
2911,,,0.000056,11
2912,,,0.000061,12
2914,,,0.000061,12
2915,,,0.000129,12
2916,,,0.000093,12
2917,,,0.000055,13
2918,,,0.000054,13
2920,,,0.000051,10
2921,,,0.000037,4
2923,,,0.000071,13
2919,,,0.000517,12
2922,,,0.000496,12
2924,,,0.00005,11
2925,,,0.000069,11
2926,,,0.000079,13
2927,,,0.000052,0
2928,,,0.000117,13
2930,,,0.000061,12
2847,,,0.000079,12
2932,,,0.000049,10
2933,,,0.000136,12
2935,,,0.000055,0
2936,,,0.000053,13
2937,,,0.000072,13
2938,,,0.000035,12
2939,,,0.000094,10
2940,,,0.000206,13
2941,,,0.000049,13
2942,,,0.002556,18
2943,,,0.000266,13
2944,,,0.000204,13
2945,,,0.000053,0
2946,,,0.000053,13
2947,,,0.000052,0
2948,,,0.000208,13
2656,,,0.0001,12
2953,,,0.000058,0
2931,,,0.000061,12
2955,,,0.000067,11
2956,,,0.000042,11
2959,,,0.000061,12
2961,,,0.000295,13
2962,,,0.000273,11
2963,,,0.000188,13
2960,,,0.000078,13
2964,,,0.000087,10
2965,,,0.00005,11
2968,,,0.000058,13
2970,,,0.000057,11
1975,,,0.00005,11
2971,,,0.00006,0
2972,,,0.000052,0
2974,,,0.000049,10
2899,,,0.000052,0
2975,,,0.000061,12
2976,,,0.000068,13
2977,,,0.000358,18
2978,,,0.000064,10
2980,,,0.000071,13
2934,,,0.000782,11
2982,,,0.000057,0
2929,,,0.000117,13
2983,,,0.000052,0
2984,,,0.000043,17
2981,,,0.000129,13
2985,,,0.000052,0
2986,,,0.000052,0
2973,,,0.00007,10
2988,,,0.000052,18
2989,,,0.000052,0
2990,,,0.000052,0
2991,,,0.000061,12
2992,,,0.000096,11
2993,,,0.000119,13
2994,,,0.000058,13
2952,,,0.000092,12
2995,,,0.000049,10
2997,,,0.000061,12
2998,,,0.000069,10
2999,,,0.000057,13
3000,,,0.000603,18
2987,,,0.000237,13
3001,,,0.000178,18
2996,,,0.000042,10
3002,,,0.000163,13
3005,,,0.000114,13
3003,,,0.000149,18
3008,,,0.000073,18
3009,,,0.000061,0
3010,,,0.000061,12
3011,,,0.000061,12
2950,,,0.000131,17
3012,,,0.000063,17
3013,,,0.000599,18
3006,,,0.000289,18
3015,,,0.000064,12
3016,,,0.000202,12
3017,,,0.000054,12
3018,,,0.002099,12
3019,,,0.000074,12
3020,,,0.000197,18
3021,,,0.000068,11
2183,,,0.000052,0
3022,,,0.000044,11
3023,,,0.000203,0
3025,,,0.000115,17
3026,,,0.000046,4
3027,,,0.000143,11
3028,,,0.000052,0
3029,,,0.000174,10
3030,,,0.000054,12
3031,,,0.000052,12
3033,,,0.000079,12
2402,,,0.000085,12
3034,,,0.000053,13
2969,,,0.000101,13
3035,,,0.000079,12
3036,,,0.000194,13
3037,,,0.000145,12
3038,,,0.000061,12
3041,,,0.000052,14
3040,,,0.000764,18
3045,,,0.000217,13
3046,,,0.000057,18
3044,,,0.000153,13
3048,,,0.000058,13
3049,,,0.00005,11
3050,,,0.000113,13
3051,,,0.000052,0
3052,,,0.000055,0
3053,,,0.000052,0
3054,,,0.000086,13
3055,,,0.000052,13
3058,,,0.000051,10
3059,,,0.000076,11
2949,,,0.000061,12
3060,,,0.00013,12
3063,,,0.000146,17
3064,,,0.000052,0
3065,,,0.000092,12
3066,,,0.000071,11
3067,,,0.000072,0
3068,,,0.000055,0
3070,,,0.000061,12
3069,,,0.000061,12
3073,,,0.000053,10
3075,,,0.000061,12
3076,,,0.00008,13
3071,,,0.000046,17
3077,,,0.000086,12
3078,,,0.000081,13
3080,,,0.000058,13
3081,,,0.000061,12
3082,,,0.000081,12
3083,,,0.000061,12
3084,,,0.000082,12
2692,,,0.000067,13
3056,,,0.000075,13
3085,,,0.000086,12
3086,,,0.000575,12
3087,,,0.000129,10
3088,,,0.000061,12
3089,,,0.000058,13
3090,,,0.00005,11
2890,,,0.000054,12
3092,,,0.000079,13
3093,,,0.000107,12
3094,,,0.000061,12
3095,,,0.000052,0
3097,,,0.000062,10
3098,,,0.000069,12
3099,,,0.000801,13
3079,,,0.000061,12
3102,,,0.000072,0
3103,,,0.00013,13
3104,,,0.000104,18
3105,,,0.000213,18
3106,,,0.000107,0
3107,,,0.000563,18
3108,,,0.000042,11
3109,,,0.000042,11
3110,,,0.00009,13
3111,,,0.000072,13
3112,,,0.000058,13
3114,,,0.000049,13
3115,,,0.000061,12
3116,,,0.000067,12
3117,,,0.000052,0
3118,,,0.000052,0
3119,,,0.000232,13
3120,,,0.000095,10
3122,,,0.000095,18
3123,,,0.000097,14
3124,,,0.000052,0
3125,,,0.000056,12
3127,,,0.000074,10
3128,,,0.000052,0
3129,,,0.000373,12
3132,,,0.000037,12
3047,,,0.000253,12
3138,,,0.000058,13
3139,,,0.000053,10
3140,,,0.000053,13
3141,,,0.000058,13
3142,,,0.000068,0
3145,,,0.000066,13
3113,,,0.000349,13
3146,,,0.000214,13
3147,,,0.000082,10
3148,,,0.000127,13
3149,,,0.000057,4
3150,,,0.000058,13
3151,,,0.000071,13
3144,,,0.000053,13
3153,,,0.000088,12
3154,,,0.000053,12
3137,,,0.000074,13
3155,,,0.000101,12
3156,,,0.000052,0
3136,,,0.000299,12
3157,,,0.000067,13
3158,,,0.000054,10
3121,,,0.000058,13
3159,,,0.000049,18
3161,,,0.000446,13
3163,,,0.000069,12
3164,,,0.000052,13
3165,,,0.000158,12
3166,,,0.00008,12
3162,,,0.000046,17
3167,,,0.000044,11
3169,,,0.000054,12
3171,,,0.000079,12
2759,,,0.00005,11
3173,,,0.000053,13
3174,,,0.000054,13
3175,,,0.000074,13
3176,,,0.000052,0
3177,,,0.000052,0
3178,,,0.000066,14
3179,,,0.000052,0
3180,,,0.000061,12
3181,,,0.000058,13
3172,,,0.000164,13
3182,,,0.000151,11
3183,,,0.000079,11
3185,,,0.000207,13
3184,,,0.000076,12
3187,,,0.000058,13
3188,,,0.000056,11
3190,,,0.000094,13
3191,,,0.000058,10
3192,,,0.000061,12
3024,,,0.000075,18
3193,,,0.000106,13
3194,,,0.000138,18
3195,,,0.000344,10
3196,,,0.000067,13
3197,,,0.000264,13
3198,,,0.000088,13
3199,,,0.000052,0
3200,,,0.000052,0
3201,,,0.000057,0
3202,,,0.000072,11
3203,,,0.000075,13
3204,,,0.000111,4
2526,,,0.000052,0
3205,,,0.000052,13
3206,,,0.00007,12
3208,,,0.000246,12
3209,,,0.000136,12
3210,,,0.000097,12
3211,,,0.000074,0
3212,,,0.000052,0
3213,,,0.000052,0
3214,,,0.000109,13
3215,,,0.000055,10
3061,,,0.000044,11
3216,,,0.00005,11
3217,,,0.000089,11
3218,,,0.000061,12
3219,,,0.001069,13
3220,,,0.000087,13
3221,,,0.000095,13
3222,,,0.000058,13
3223,,,0.000463,13
3224,,,0.000057,13
3226,,,0.000065,3
3227,,,0.000066,11
3228,,,0.000052,0
3229,,,0.000289,18
3230,,,0.00005,11
3043,,,0.000088,12
3231,,,0.000123,18
3232,,,0.000055,13
3233,,,0.000351,13
3234,,,0.000058,13
3235,,,0.000049,10
3237,,,0.000252,18
3238,,,0.000053,13
3239,,,0.000544,13
3240,,,0.000052,13
3241,,,0.000082,13
3225,,,0.000109,18
3242,,,0.000121,18
3243,,,0.000054,12
3244,,,0.000059,13
3032,,,0.000055,13
3062,,,0.000141,17
3245,,,0.000052,13
3246,,,0.000119,13
3248,,,0.000079,12
3249,,,0.000061,12
3207,,,0.000144,12
3250,,,0.000092,13
3251,,,0.000052,4
3252,,,0.000093,12
3253,,,0.000049,13
3254,,,0.000091,0
3255,,,0.000069,13
3258,,,0.00006,13
3259,,,0.000119,13
3260,,,0.000579,12
3261,,,0.000054,12
3262,,,0.000102,4
3263,,,0.000059,13
3264,,,0.000081,13
3265,,,0.000066,17
2465,,,0.000051,18
3266,,,0.000052,0
3267,,,0.000088,0
3269,,,0.000076,13
3268,,,0.000161,13
3270,,,0.000164,18
3271,,,0.000059,13
3274,,,0.000072,4
3275,,,0.000132,13
2958,,,0.000173,18
3273,,,0.000355,13
3276,,,0.000078,13
3042,,,0.000061,12
3277,,,0.000083,12
3279,,,0.000061,0
2913,,,0.000086,12
3135,,,0.000037,12
3072,,,0.000061,12
3280,,,0.000061,12
3281,,,0.000062,0
3282,,,0.000035,13
3283,,,0.000096,18
3284,,,0.000052,0
3285,,,0.000093,4
3236,,,0.000153,13
3286,,,0.000061,12
3287,,,0.000112,13
3289,,,0.000055,13
3290,,,0.000056,12
3291,,,0.000058,13
3292,,,0.000094,13
3294,,,0.000053,12
3295,,,0.000077,13
3296,,,0.000111,13
3293,,,0.000087,13
3297,,,0.000076,13
3298,,,0.000068,13
3299,,,0.00007,13
3301,,,0.000057,0
3091,,,0.000061,12
3303,,,0.000058,13
3304,,,0.000069,13
3305,,,0.000052,0
3306,,,0.000058,13
3307,,,0.00005,11
3308,,,0.000055,13
3309,,,0.000106,13
3312,,,0.000058,13
3313,,,0.000097,18
3310,,,0.000054,12
3314,,,0.000169,11
3257,,,0.000117,13
3315,,,0.000058,17
3316,,,0.000245,13
3317,,,0.000239,18
3318,,,0.000069,17
3319,,,0.000385,17
3320,,,0.000086,12
3321,,,0.000125,18
3322,,,0.000079,14
3323,,,0.000107,12
3324,,,0.000052,0
3325,,,0.000052,0
3327,,,0.000125,18
3326,,,0.000196,13
3329,,,0.000078,13
3331,,,0.000054,13
3332,,,0.000076,12
3333,,,0.000153,13
3334,,,0.000052,0
3335,,,0.000242,13
3336,,,0.000077,13
3337,,,0.000072,11
3338,,,0.000052,13
3340,,,0.000051,10
3341,,,0.000189,11
3342,,,0.000139,14
3343,,,0.000069,11
3344,,,0.000054,13
3345,,,0.000861,18
3346,,,0.00008,13
3347,,,0.000083,13
3348,,,0.000077,13
3349,,,0.00015,13
3351,,,0.000079,14
3352,,,0.000077,13
3353,,,0.000457,12
3354,,,0.00005,11
3355,,,0.000067,13
3357,,,0.00014,12
3358,,,0.000051,10
3359,,,0.000092,17
3360,,,0.000067,13
3361,,,0.000219,11
3362,,,0.000052,0
3363,,,0.000076,12
3364,,,0.000052,0
3365,,,0.000043,17
3366,,,0.001095,13
3368,,,0.000058,13
3369,,,0.000087,10
3371,,,0.00009,11
3372,,,0.000081,11
3373,,,0.000058,11
3374,,,0.000267,13
3375,,,0.000043,11
3377,,,0.000162,0
3378,,,0.000202,13
2966,,,0.000074,12
3379,,,0.000087,10
3380,,,0.000162,18
3382,,,0.000074,13
3370,,,0.000073,13
3383,,,0.000057,13
3381,,,0.000087,13
3384,,,0.000052,13
3328,,,0.000109,18
3376,,,0.000058,11
3386,,,0.000035,10
3387,,,0.000058,13
3388,,,0.000082,13
3390,,,0.000055,13
3391,,,0.000124,10
3393,,,0.000052,0
3394,,,0.000189,12
3395,,,0.000058,13
3288,,,0.000046,17
3396,,,0.000066,10
3397,,,0.000211,18
3367,,,0.000121,13
3398,,,0.000051,10
3385,,,0.000102,13
3399,,,0.00007,13
3400,,,0.000061,12
3401,,,0.000079,14
3403,,,0.000063,10
3404,,,0.000356,18
3405,,,0.000128,18
3406,,,0.000052,13
3407,,,0.000052,0
3408,,,0.000283,13
3409,,,0.000061,12
3410,,,0.000077,13
3411,,,0.00006,10
3412,,,0.000094,13
3414,,,0.000109,18
3413,,,0.000124,18
2902,,,0.000079,14
3416,,,0.000055,13
3417,,,0.00013,11
3418,,,0.000056,12
3419,,,0.000058,13
3420,,,0.00005,13
3421,,,0.000072,4
3422,,,0.000196,12
3423,,,0.000062,13
3424,,,0.000052,0
3426,,,0.000052,0
3428,,,0.000064,11
3430,,,0.000054,10
3431,,,0.000042,11
3432,,,0.000042,11
3434,,,0.000052,10
3435,,,0.000094,13
3436,,,0.000128,11
3437,,,0.000054,13
3438,,,0.00006,13
3170,,,0.000052,0
3439,,,0.000047,4
2652,,,0.000069,11
3440,,,0.000055,13
3433,,,0.000086,13
3442,,,0.00007,4
3441,,,0.000098,13
3443,,,0.000058,13
3444,,,0.000108,4
3445,,,0.000556,6
3446,,,0.000052,0
3447,,,0.000052,0
3448,,,0.000096,13
3449,,,0.000099,13
3392,,,0.000093,13
3450,,,0.000095,13
3311,,,0.000069,13
3451,,,0.002229,18
3452,,,0.000742,18
3453,,,0.00012,10
3455,,,0.000085,18
3456,,,0.000076,13
3457,,,0.000052,0
3458,,,0.000074,13
3459,,,0.000138,12
3460,,,0.000054,12
3462,,,0.000131,13
3463,,,0.00015,18
3465,,,0.000672,18
3467,,,0.000057,13
3468,,,0.000061,12
3469,,,0.000043,17
3470,,,0.000212,4
3464,,,0.000077,13
3471,,,0.000057,13
3473,,,0.000072,17
3474,,,0.000072,13
3472,,,0.000074,13
3475,,,0.000106,13
3476,,,0.000198,18
3247,,,0.000058,13
3477,,,0.000051,6
3478,,,0.000073,10
3480,,,0.000052,0
3481,,,0.00013,13
3482,,,0.000049,10
3483,,,0.000296,10
3484,,,0.000286,10
3485,,,0.000046,17
3300,,,0.000069,0
3143,,,0.000072,13
3486,,,0.000052,4
3487,,,0.000248,18
3489,,,0.000104,17
3490,,,0.000218,13
3491,,,0.000053,13
3492,,,0.000049,10
3493,,,0.000053,17
3494,,,0.000071,13
3495,,,0.000061,12
3454,,,0.000053,10
3497,,,0.000053,13
3498,,,0.000078,11
3499,,,0.000053,18
3500,,,0.000203,17
3501,,,0.000075,12
3502,,,0.000046,11
3503,,,0.000076,13
3466,,,0.000096,13
3429,,,0.000741,18
3504,,,0.00021,0
3505,,,0.000053,13
3506,,,0.000176,13
3272,,,0.000092,13
3507,,,0.000052,0
3302,,,0.000076,13
3427,,,0.000372,18
3508,,,0.000052,17
3509,,,0.000115,13
3510,,,0.000113,13
3511,,,0.000124,13
3512,,,0.000265,12
3514,,,0.000058,13
3515,,,0.000092,18
2050,,,0.000093,11
3517,,,0.000069,12
3518,,,0.000053,13
3520,,,0.000098,0
3521,,,0.000118,12
3522,,,0.0001,12
3523,,,0.000058,13
3524,,,0.000091,0
3525,,,0.000061,12
3415,,,0.000058,13
3513,,,0.000158,12
3528,,,0.000129,18
3529,,,0.000061,13
3526,,,0.000112,18
3532,,,0.000052,0
3533,,,0.000157,0
3536,,,0.000052,0
3537,,,0.000055,12
3538,,,0.000112,13
3527,,,0.000788,12
3539,,,0.000167,12
3540,,,0.000109,10
3542,,,0.000054,18
3543,,,0.000112,13
3541,,,0.000069,13
3546,,,0.00005,10
3545,,,0.00063,18
3547,,,0.000264,18
3548,,,0.000127,13
3549,,,0.000169,13
3496,,,0.000066,13
3100,,,0.000061,12
3550,,,0.000052,13
3551,,,0.000053,6
3553,,,0.000049,11
3552,,,0.000571,11
3554,,,0.000049,11
3555,,,0.000049,11
3556,,,0.000049,11
3557,,,0.000049,11
3558,,,0.000049,11
3559,,,0.000053,13
3560,,,0.000048,17
3561,,,0.000086,12
3562,,,0.000081,11
3563,,,0.000049,11
3564,,,0.000049,11
3565,,,0.000049,11
3566,,,0.000049,11
3567,,,0.000057,11
3568,,,0.000083,13
3569,,,0.000052,11
3570,,,0.000052,11
3571,,,0.000498,12
3516,,,0.000053,13
3572,,,0.000345,4
3126,,,0.000058,13
3573,,,0.00011,13
3574,,,0.000148,13
3575,,,0.000054,13
3576,,,0.000035,18
3577,,,0.000083,13
3578,,,0.0012,18
3579,,,0.000061,12
3581,,,0.000229,18
3583,,,0.000192,18
3584,,,0.00005,11
3585,,,0.000095,13
3586,,,0.000074,13
2019,,,0.00005,11
3587,,,0.000052,0
3544,,,0.000055,12
3588,,,0.000067,13
3589,,,0.000061,0
3580,,,0.000093,18
3590,,,0.000142,13
3591,,,0.000075,13
3593,,,0.000216,6
3594,,,0.000052,0
3596,,,0.000055,17
3597,,,0.00008,13
3592,,,0.00009,17
3599,,,0.000055,0
3600,,,0.000277,18
3601,,,0.000055,13
3534,,,0.000144,13
3602,,,0.000056,10
3603,,,0.000068,18
3604,,,0.000056,18
3605,,,0.000077,10
3606,,,0.000052,0
3607,,,0.000054,10
3608,,,0.000058,13
3609,,,0.000102,4
3610,,,0.000107,18
3611,,,0.000296,18
3612,,,0.000058,13
3613,,,0.000058,13
3614,,,0.000052,0
3615,,,0.000091,18
3616,,,0.000052,0
3617,,,0.000052,0
3618,,,0.000074,13
3619,,,0.000042,11
3620,,,0.00019,12
3621,,,0.000203,18
3622,,,0.000065,3
3624,,,0.000154,10
3625,,,0.000056,18
3623,,,0.000091,12
3626,,,0.000076,12
3627,,,0.000066,10
3628,,,0.000112,13
3631,,,0.000052,0
3632,,,0.000079,4
3633,,,0.000052,0
3634,,,0.000052,0
3635,,,0.000052,0
3629,,,0.000179,18
3636,,,0.000051,4
3637,,,0.000043,17
3639,,,0.000061,12
3519,,,0.000109,12
3642,,,0.000772,18
3643,,,0.000049,13
3644,,,0.000046,17
3645,,,0.000074,18
3582,,,0.000069,17
3646,,,0.00023,18
3647,,,0.000058,13
3641,,,0.00028,12
3648,,,0.000127,18
3650,,,0.000075,13
3652,,,0.000061,12
3653,,,0.000581,18
3654,,,0.00005,18
3655,,,0.000247,18
3657,,,0.000053,13
3658,,,0.000055,13
3659,,,0.000048,10
3531,,,0.000292,18
3661,,,0.000071,13
3535,,,0.000073,13
3662,,,0.000058,13
3663,,,0.000052,0
3664,,,0.000084,13
3665,,,0.000074,11
3640,,,0.000599,4
3666,,,0.000404,0
3667,,,0.000053,18
3668,,,0.000075,13
3669,,,0.000995,13
3671,,,0.000052,13
3672,,,0.000045,11
3673,,,0.000052,13
3674,,,0.00005,18
3675,,,0.000058,13
3676,,,0.000049,13
